t2D,logP,BP,MW,2DmMW,2Dx,2Dy,2Dz,2Du,2Ds,PM,L2D,Flow,GV2DT1,GV2DT2,GV2DT3,GV2DT4,GV2DT5,GV2DRT,A2D2,A2D3,A2D4
"1,34","8,05","343,05","282,55",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"1,34","8,83","368,65","310,6",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"1,34","9,61","391,35","338,65",136,125,175,183,268,220,5,"0,348","1,4","0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"1,91","4,15","174,6","142,28",136,125,175,183,268,220,5,"0,348",1,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,94","4,93","218,85","170,33",136,125,175,183,268,220,5,"0,348",1,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,95","5,71","254,85","198,39",136,125,175,183,268,220,5,"0,348",1,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,92","6,49","287,85","226,44",136,125,175,183,268,220,5,"0,348",1,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,92","7,27","316,15","254,49",136,125,175,183,268,220,5,"0,348",1,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,9","8,05","343,05","282,55",136,125,175,183,268,220,5,"0,348",1,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,91","8,83","368,65","310,6",136,125,175,183,268,220,5,"0,348",1,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,9","9,61","391,35","338,65",136,125,175,183,268,220,5,"0,348",1,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,07","4,15","174,6","142,28",136,125,175,183,268,220,5,"0,348",2,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,15","4,93","218,85","170,33",136,125,175,183,268,220,5,"0,348",2,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,17","5,71","254,85","198,39",136,125,175,183,268,220,5,"0,348",2,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,17","6,49","287,85","226,44",136,125,175,183,268,220,5,"0,348",2,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,17","7,27","316,15","254,49",136,125,175,183,268,220,5,"0,348",2,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,16","8,05","343,05","282,55",136,125,175,183,268,220,5,"0,348",2,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,16","8,83","368,65","310,6",136,125,175,183,268,220,5,"0,348",2,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,16","9,61","391,35","338,65",136,125,175,183,268,220,5,"0,348",2,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"1,16","10,39","412,2","366,71",136,125,175,183,268,220,5,"0,348",2,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",10,10,10
"2,105","4,15","174,6","142,28",136,125,175,183,268,220,5,"1,5",3,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"2,285","4,93","218,85","170,33",136,125,175,183,268,220,5,"1,5",3,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"2,355","5,71","254,85","198,39",136,125,175,183,268,220,5,"1,5",3,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"2,355","6,49","287,85","226,44",136,125,175,183,268,220,5,"1,5",3,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"2,38","7,27","316,15","254,49",136,125,175,183,268,220,5,"1,5",3,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"2,385","8,05","343,05","282,55",136,125,175,183,268,220,5,"1,5",3,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"2,395","8,83","368,65","310,6",136,125,175,183,268,220,5,"1,5",3,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"2,4","9,61","391,35","338,65",136,125,175,183,268,220,5,"1,5",3,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
"2,415","10,39","412,2","366,71",136,125,175,183,268,220,5,"1,5",3,"0,000235161858703","0,000235161858703","0,000272799184441","0,00029039199736","0,000307167576979","0,000272799184441",15,15,15
